seq,type,url
915,fake,https://www.youtube.com/watch?v=NJOmaeSlZKU
916,fake,https://www.youtube.com/watch?v=OVRQYLK1a3k
917,fake,https://www.youtube.com/watch?v=g3sRAnLekMo
918,fake,https://www.youtube.com/watch?v=TQcOIv0eU0Y
919,fake,https://www.youtube.com/watch?v=3mWpcckHUDY
920,fake,https://www.youtube.com/watch?v=TNvAKqK0Yko
921,fake,https://www.youtube.com/watch?v=LpB5UIc6L_8
922,fake,https://www.youtube.com/watch?v=lwTA4i6lyKQ
923,fake,https://www.youtube.com/watch?v=EMCKzTxbRzI
924,fake,https://www.youtube.com/watch?v=-E4flw3M8hM
925,fake,https://www.youtube.com/watch?v=Q-38ckuQH1Q
926,fake,https://www.youtube.com/watch?v=bfSshAVBFOU
927,fake,https://www.youtube.com/watch?v=LDMPqwuonFM
928,fake,https://www.youtube.com/watch?v=9veAY7Xtx9c
929,fake,https://www.youtube.com/watch?v=413zUBgkPNc
930,fake,https://www.youtube.com/watch?v=68hqJCNxK7U
931,fake,https://www.youtube.com/watch?v=C2YOVxBiFKs
932,fake,https://www.youtube.com/watch?v=Jbf1cp1WZvQ
933,fake,https://www.youtube.com/watch?v=nW3L43zbKzQ
934,fake,https://www.youtube.com/watch?v=KXyrpBfGnQQ
935,fake,https://www.youtube.com/watch?v=sL4vKnqE2Bo
936,fake,https://www.youtube.com/watch?v=4upCNdDJ4PI
937,fake,https://www.youtube.com/watch?v=yONUgYkehRo
938,fake,https://www.youtube.com/watch?v=i9GJyaHH4fQ
939,fake,https://www.youtube.com/watch?v=r2iOJraGnyE
940,fake,https://www.youtube.com/watch?v=kAXESxFBNjM
941,fake,https://www.youtube.com/watch?v=OW-Lg9iGNrU
942,fake,https://www.youtube.com/watch?v=Nd8x1BBx0Ts
943,fake,https://www.youtube.com/watch?v=kMIuumB45Z4
944,fake,https://www.youtube.com/watch?v=cUHqZMeqU18
945,fake,https://www.youtube.com/watch?v=u-aiQXHezD4
946,fake,https://www.youtube.com/watch?v=0pnwD5BYdns
947,fake,https://www.youtube.com/watch?v=X1F6e1jViLg
948,fake,https://www.youtube.com/watch?v=26Yb7EKExAk
949,fake,https://www.youtube.com/watch?v=-BZvtj5kYGI
950,fake,https://www.youtube.com/watch?v=YIebeoUE91Q
951,fake,https://www.youtube.com/watch?v=2978P_o632U
952,fake,https://www.youtube.com/watch?v=6_kaNk7NPRk
953,fake,https://www.youtube.com/watch?v=8tTZO7UMbvw
954,fake,https://www.youtube.com/watch?v=M8d_TjA5cOQ
955,fake,https://www.youtube.com/watch?v=kDOAoUVvbwQ
956,fake,https://www.youtube.com/watch?v=qpghbdZzvEs
957,fake,https://www.youtube.com/watch?v=EtI3YxqhrBs
958,fake,https://www.youtube.com/watch?v=hbZw7DOvJhE
959,fake,https://www.youtube.com/watch?v=rA-RdlL-XuA
960,fake,https://www.youtube.com/watch?v=g3syd5W2828
961,fake,https://www.youtube.com/watch?v=FmnpkHU23J4
962,fake,https://www.youtube.com/watch?v=RRiTVNJU-UM
963,fake,https://www.youtube.com/watch?v=x_K01OoQGxo
964,fake,https://www.youtube.com/watch?v=RqaOCYxyekY
965,fake,https://www.youtube.com/watch?v=qVb0HpB-jRs
966,fake,https://www.youtube.com/watch?v=C6dVSo_kHFo
967,fake,https://www.youtube.com/watch?v=pudDmaIfmF8
968,fake,https://www.youtube.com/watch?v=rkEQ8bIZPi4
969,fake,https://www.youtube.com/watch?v=Nbwh6ZKPUU4
970,fake,https://www.youtube.com/watch?v=JanoYDJtwv4
971,fake,https://www.youtube.com/watch?v=x7MS-EkAeiU
972,fake,https://www.youtube.com/watch?v=lQ27DBKVCT8
973,fake,https://www.youtube.com/watch?v=go1d5MqvYLI
974,fake,https://www.youtube.com/watch?v=niOKnWqK6BQ
975,fake,https://www.youtube.com/watch?v=5GQ2YacREOI
976,fake,https://www.youtube.com/watch?v=fn6bT50yIzI
977,fake,https://www.youtube.com/watch?v=6Z6gBm87AS0
978,fake,https://www.youtube.com/watch?v=Qd9eiTWn2ms
979,fake,https://www.youtube.com/watch?v=h1p5_61kkRw
980,fake,https://www.youtube.com/watch?v=hkATgop4VSw
981,fake,https://www.youtube.com/watch?v=-LEEVaX1y34
982,fake,https://www.youtube.com/watch?v=_W28S6qNIp8
983,fake,https://www.youtube.com/watch?v=ExFPFwQZYKk
984,fake,https://www.youtube.com/watch?v=8KV4F0JMUiM
985,fake,https://www.youtube.com/watch?v=XcLjYD3gZwE
986,fake,https://www.youtube.com/watch?v=R93ve8DXFj8
987,fake,https://www.youtube.com/watch?v=8kAwM59iwpk
988,fake,https://www.youtube.com/watch?v=eexJS27RQx4
989,fake,https://www.youtube.com/watch?v=765il47VSfw
990,fake,https://www.youtube.com/watch?v=1O-7-PyEBY0
991,fake,https://www.youtube.com/watch?v=lAdX2UX5H0Q
992,fake,https://www.youtube.com/watch?v=KvYw7pjho2g
993,fake,https://www.youtube.com/watch?v=o_JdEKOSRhc
994,fake,https://www.youtube.com/watch?v=Ta715kz1UTI
995,fake,https://www.youtube.com/watch?v=a4_VZ67vi7Q
996,fake,https://www.youtube.com/watch?v=aJtyZczd0DE
997,fake,https://www.youtube.com/watch?v=aQEV2tHVZ7U
998,fake,https://www.youtube.com/watch?v=oTf9_nUjosk
999,fake,https://www.youtube.com/watch?v=_FQn2poqWo8
1000,fake,https://www.youtube.com/watch?v=oTPK1LdLwzU
1001,fake,https://www.youtube.com/watch?v=NzcLLJXM4SY
1002,fake,https://www.youtube.com/watch?v=n3LhQ2wLVb0
1003,fake,https://www.youtube.com/watch?v=6gemRCIm9nk
1004,fake,https://www.youtube.com/watch?v=eAfKW-RvKEg
1005,fake,https://www.youtube.com/watch?v=6COpjmwmOD0
1006,fake,https://www.youtube.com/watch?v=eyFttzuImfk
1007,fake,https://www.youtube.com/watch?v=Uc-A4ijk_JI
1008,fake,https://www.youtube.com/watch?v=_n6QC8fxIcQ
1009,fake,https://www.youtube.com/watch?v=Bj1sjqfhB34
1010,fake,https://www.youtube.com/watch?v=eQ811OtnT9I
1011,fake,https://www.youtube.com/watch?v=hi7xAOyKRvw
1012,fake,https://www.youtube.com/watch?v=P72kXIvoqyA
1013,fake,https://www.youtube.com/watch?v=pFumiiPfN00
1014,fake,https://www.youtube.com/watch?v=tS-fSaA_EOA
1015,fake,https://www.youtube.com/watch?v=kl4B2jdAFdA
1016,fake,https://www.youtube.com/watch?v=BMp9GH3YLAc
1017,fake,https://www.youtube.com/watch?v=zYiKD88eTII
1018,fake,https://www.youtube.com/watch?v=Fz8JcSmJonY
1019,fake,https://www.youtube.com/watch?v=K3EfIEZNAC8
1020,fake,https://www.youtube.com/watch?v=6IndAbsToko
1021,fake,https://www.youtube.com/watch?v=NI8ELbV0NW4
1022,fake,https://www.youtube.com/watch?v=Xj9YdgCc9QE
1023,fake,https://www.youtube.com/watch?v=VGzg04K688I
1024,fake,https://www.youtube.com/watch?v=VjEHaEoNba8
1025,fake,https://www.youtube.com/watch?v=qNELuk1QFk0
1026,fake,https://www.youtube.com/watch?v=s6XVQbJy_Tw
1027,fake,https://www.youtube.com/watch?v=QjT2uMQDLFU
1028,fake,https://www.youtube.com/watch?v=sWzAfhpK3kI
1029,fake,https://www.youtube.com/watch?v=NeZTzTHRBQE
1030,fake,https://www.youtube.com/watch?v=iU0R7CHc4Vg
1031,fake,https://www.youtube.com/watch?v=HCnd4GY8qQ8
1032,fake,https://www.youtube.com/watch?v=BuDgmE8W_f0
1033,fake,https://www.youtube.com/watch?v=yHv1R4Ctztc
1034,fake,https://www.youtube.com/watch?v=GpgPJiYz51M
1035,fake,https://www.youtube.com/watch?v=LfiDcVsYooc
1036,fake,https://www.youtube.com/watch?v=7qKuESFIzeM
1037,fake,https://www.youtube.com/watch?v=zn8jO6FbcIs
1038,fake,https://www.youtube.com/watch?v=WJHypwIJjME
1039,fake,https://www.youtube.com/watch?v=fplKzI1UOvM
1040,fake,https://www.youtube.com/watch?v=43iR4H8F37o
1041,fake,https://www.youtube.com/watch?v=WYLMDwljGDk
1042,fake,https://www.youtube.com/watch?v=5BrH5dgLn0s
1043,fake,https://www.youtube.com/watch?v=ophaA6neYbg
1044,fake,https://www.youtube.com/watch?v=eE7FGh32i3w
1045,fake,https://www.youtube.com/watch?v=aYyG6gPo1kk
1046,fake,https://www.youtube.com/watch?v=iNCqu0gRGmQ
1047,fake,https://www.youtube.com/watch?v=pUA2LCx6riI
1048,fake,https://www.youtube.com/watch?v=blcpcoS6cXA
1049,fake,https://www.youtube.com/watch?v=0nthFnZhEc0
1050,fake,https://www.youtube.com/watch?v=hCNhA6k3gqM
1051,fake,https://www.youtube.com/watch?v=eM_lD15U10g
1052,fake,https://www.youtube.com/watch?v=IS3xFDXrHDI
1053,fake,https://www.youtube.com/watch?v=jf8ybgNwMEI
1054,fake,https://www.youtube.com/watch?v=MqSZoQ6xFsI
1055,fake,https://www.youtube.com/watch?v=MUo8htGRScM
1056,fake,https://www.youtube.com/watch?v=IZmz8hN7ms0
1057,fake,https://www.youtube.com/watch?v=ULO3s3-wWUw
1058,fake,https://www.youtube.com/watch?v=uNNuC4QDW2I
1059,fake,https://www.youtube.com/watch?v=yUtMzO8MP8g
1060,fake,https://www.youtube.com/watch?v=baezqf_9S1M
1061,fake,https://www.youtube.com/watch?v=wRkc1aIa-Qw
1062,fake,https://www.youtube.com/watch?v=PAEeEMExaXo
1063,fake,https://www.youtube.com/watch?v=yR4FsSD_MC4
1064,fake,https://www.youtube.com/watch?v=ckj4yteDdls
1065,fake,https://www.youtube.com/watch?v=72TmLlc7cbY
1066,fake,https://www.youtube.com/watch?v=9FCcthLw5x4
1067,fake,https://www.youtube.com/watch?v=lRj-KlGm8f4
1068,fake,https://www.youtube.com/watch?v=0icxwz7jwiU
1069,fake,https://www.youtube.com/watch?v=P1bM3wwrQM4
1070,fake,https://www.youtube.com/watch?v=Imv1zLUBjKg
1071,fake,https://www.youtube.com/watch?v=tZ7Hpu8sZoU
1072,fake,https://www.youtube.com/watch?v=6oSfKdKEXpw
1073,fake,https://www.youtube.com/watch?v=dPHCSB1ZVUg
1074,fake,https://www.youtube.com/watch?v=9fYdSta-5JQ
1075,fake,https://www.youtube.com/watch?v=26AGxtEEg24
1076,fake,https://www.youtube.com/watch?v=gkwNQ_Fhzls
1077,fake,https://www.youtube.com/watch?v=0pd-ZNmNj5M
1078,fake,https://www.youtube.com/watch?v=H7U0OgS1jb4
1079,fake,https://www.youtube.com/watch?v=Nv9JCqMbvlU
1080,fake,https://www.youtube.com/watch?v=7JcYhxgMntw
1081,fake,https://www.youtube.com/watch?v=WMApqZydKNM
1082,fake,https://www.youtube.com/watch?v=Q3x21xbDUVs
1083,fake,https://www.youtube.com/watch?v=q2EY-poieSc
1084,fake,https://www.youtube.com/watch?v=AgGORscl0K8
1085,fake,https://www.youtube.com/watch?v=sG10NKhBI_8
1086,fake,https://www.youtube.com/watch?v=yjv_k6nzQGc
1087,fake,https://www.youtube.com/watch?v=YQnDyZNa4hg
1088,fake,https://www.youtube.com/watch?v=QT-KAD2079g
1089,fake,https://www.youtube.com/watch?v=qqSQDza4WsU
1090,fake,https://www.youtube.com/watch?v=8Z1_NWdQaCQ
1091,fake,https://www.youtube.com/watch?v=aRD3M41wsOc
1092,fake,https://www.youtube.com/watch?v=vUoR44LbxK8
1093,fake,https://www.youtube.com/watch?v=qJo9pTQtnbI
1094,fake,https://www.youtube.com/watch?v=nFLO6aLBi9M
1095,fake,https://www.youtube.com/watch?v=PcykhZoyOP8
1096,fake,https://www.youtube.com/watch?v=4s3J2_yY9Os
1097,fake,https://www.youtube.com/watch?v=nUZo2kFEBE4
1098,fake,https://www.youtube.com/watch?v=0tFeU6G4UYc
1099,fake,https://www.youtube.com/watch?v=Ia4K-sJSNo0
1100,fake,https://www.youtube.com/watch?v=tQC6RS1Zs6c
1101,fake,https://www.youtube.com/watch?v=CCyJb9utFPg
1102,fake,https://www.youtube.com/watch?v=cxI5aZhi8bE
1103,fake,https://www.youtube.com/watch?v=2FEwPlc1dKs
1104,fake,https://www.youtube.com/watch?v=6a8tHP6Pk1M
1105,fake,https://www.youtube.com/watch?v=5HWFiVZe-TY
1106,fake,https://www.youtube.com/watch?v=fxjgJ8V9CNU
1107,fake,https://www.youtube.com/watch?v=tZ95JTSmh3Y
1108,fake,https://www.youtube.com/watch?v=ZpLsJ0CuZIE
1109,fake,https://www.youtube.com/watch?v=VCh4YvET6uk
1110,fake,https://www.youtube.com/watch?v=_j4ThJScKZQ
1111,fake,https://www.youtube.com/watch?v=dLQ5lbvxYtc
1112,fake,https://www.youtube.com/watch?v=0iuyaOPjZ3M
1113,fake,https://www.youtube.com/watch?v=bGMmfmPLmgU
1114,fake,https://www.youtube.com/watch?v=Tn9mzKDzZEM
1115,fake,https://www.youtube.com/watch?v=3uiymIVbGy4
1116,fake,https://www.youtube.com/watch?v=pNGnhP0_pNA
1117,fake,https://www.youtube.com/watch?v=64s__1sGiWE
1118,fake,https://www.youtube.com/watch?v=fsp_TBevkfU
1119,fake,https://www.youtube.com/watch?v=rmZtYZXWCeQ
1120,fake,https://www.youtube.com/watch?v=9gjW-4YQ_As
1121,fake,https://www.youtube.com/watch?v=ZQsfXRjb6cU
1122,fake,https://www.youtube.com/watch?v=-pT2gwTyH7w
1123,fake,https://www.youtube.com/watch?v=TktZtE15uVk
1124,fake,https://www.youtube.com/watch?v=41ReyQb6BPk
1125,fake,https://www.youtube.com/watch?v=2kjWpmSBecc
1126,fake,https://www.youtube.com/watch?v=yzAfx3tw3xA
1127,fake,https://www.youtube.com/watch?v=l4dbjP5duno
1128,fake,https://www.youtube.com/watch?v=ZPDlEFna6ZQ
1129,fake,https://www.youtube.com/watch?v=e74KA3Na_0o
1130,fake,https://www.youtube.com/watch?v=p3GR8G7c8kc
1131,fake,https://www.youtube.com/watch?v=SrELezril-Q
1132,fake,https://www.youtube.com/watch?v=raJC_ocVEY0
1133,fake,https://www.youtube.com/watch?v=8QxSDFIu49E
1134,fake,https://www.youtube.com/watch?v=xkodRpDJKVg
1135,fake,https://www.youtube.com/watch?v=8WGTnRx1gzQ
1136,fake,https://www.youtube.com/watch?v=V5eMYJVRGB0
1137,fake,https://www.youtube.com/watch?v=QZHB_SKzwbs
1138,fake,https://www.youtube.com/watch?v=IM7xLYh-S6s
1139,fake,https://www.youtube.com/watch?v=C20AdGVai7Q
1140,fake,https://www.youtube.com/watch?v=jt-1Aj_SzVU
1141,fake,https://www.youtube.com/watch?v=m9sGIQST5uc
1142,fake,https://www.youtube.com/watch?v=j54Mib922zI
1143,fake,https://www.youtube.com/watch?v=TpZaB4or9Yg
1144,fake,https://www.youtube.com/watch?v=ekMzENfFQGA
1145,fake,https://www.youtube.com/watch?v=y2OVcfaaC_Q
1146,fake,https://www.youtube.com/watch?v=swaMITVdHzE
1147,fake,https://www.youtube.com/watch?v=-ja5Xz0QFnk
1148,fake,https://www.youtube.com/watch?v=EJWhY-x0Fe8
1149,fake,https://www.youtube.com/watch?v=sfE4gR7sJbI
1150,fake,https://www.youtube.com/watch?v=QQHe9itK3QY
1151,fake,https://www.youtube.com/watch?v=5AhnEB303PE
1152,fake,https://www.youtube.com/watch?v=lgjzxQj6hNk
1153,fake,https://www.youtube.com/watch?v=9ti10aFFHZQ
1154,fake,https://www.youtube.com/watch?v=NHtSZH9khsQ
1155,fake,https://www.youtube.com/watch?v=6HMCxktqekc
1156,fake,https://www.youtube.com/watch?v=f2umjuonc4E
1157,fake,https://www.youtube.com/watch?v=EDSc0OjZDHA
1158,fake,https://www.youtube.com/watch?v=QIkUDqYNUyI
1159,fake,https://www.youtube.com/watch?v=SRYeI9yYkCs
1160,fake,https://www.youtube.com/watch?v=FYEiDHklC1U
1161,fake,https://www.youtube.com/watch?v=2dlAVkm6jo0
1162,fake,https://www.youtube.com/watch?v=zOUW9kVNDnc
1163,fake,https://www.youtube.com/watch?v=vmqmHbT7B60
1164,fake,https://www.youtube.com/watch?v=-vhxaUNIki0
1165,fake,https://www.youtube.com/watch?v=O99o6YFzCkY
1166,fake,https://www.youtube.com/watch?v=dl5sQZF6Fb8
1167,fake,https://www.youtube.com/watch?v=Cqs4_ynPFKE
1168,fake,https://www.youtube.com/watch?v=3C6mL066jHo
1169,fake,https://www.youtube.com/watch?v=Omf6dBEuuYY
1170,fake,https://www.youtube.com/watch?v=CILu8s3ul6g
1171,fake,https://www.youtube.com/watch?v=oFQMYkA1klw
1172,fake,https://www.youtube.com/watch?v=Aj1JjEz-72s
1173,fake,https://www.youtube.com/watch?v=paJUit6K0Yg
1174,fake,https://www.youtube.com/watch?v=kgfltQyyMOc
1175,fake,https://www.youtube.com/watch?v=-TtKY8X3_Qk
1176,fake,https://www.youtube.com/watch?v=s-YKv2tNKWY
1177,fake,https://www.youtube.com/watch?v=k2KN-3eJcu8
1178,fake,https://www.youtube.com/watch?v=B_DkmO0WkwA
1179,fake,https://www.youtube.com/watch?v=GaqWP5VPSc0
1180,fake,https://www.youtube.com/watch?v=CBLc3_kKj4Y
1181,fake,https://www.youtube.com/watch?v=zAhsfYKMbGs
1182,fake,https://www.youtube.com/watch?v=cOU5p9CGG0M
1183,fake,https://www.youtube.com/watch?v=RqwQw_fohcU
1184,fake,https://www.youtube.com/watch?v=aZwbE6Q2I4k
1185,fake,https://www.youtube.com/watch?v=4Qb7KelDG9Y
1186,fake,https://www.youtube.com/watch?v=buGm7fSfWNU
1187,fake,https://www.youtube.com/watch?v=e7TpqnBRp64
1188,fake,https://www.youtube.com/watch?v=QJd5fLp366Y
1189,fake,https://www.youtube.com/watch?v=EN_cQu9ESAM
1190,fake,https://www.youtube.com/watch?v=cibdiYhp7DI
1191,fake,https://www.youtube.com/watch?v=fZSdw5u-T1M
1192,fake,https://www.youtube.com/watch?v=X5lFeGsvems
1193,fake,https://www.youtube.com/watch?v=AU5a_tcYajo
1194,fake,https://www.youtube.com/watch?v=gjVJ5i7yIvU
1195,fake,https://www.youtube.com/watch?v=f8UBljAf-SM
1196,fake,https://www.youtube.com/watch?v=b8rS2wTYvtw
1197,fake,https://www.youtube.com/watch?v=Ou6Qy6miw2o
1198,fake,https://www.youtube.com/watch?v=6a0WXI7kXa8
1199,fake,https://www.youtube.com/watch?v=N7FnoP1SGXk
1200,fake,https://www.youtube.com/watch?v=yUVtmpVQgn0
1201,fake,https://www.youtube.com/watch?v=QbvcinKDSEY
1202,fake,https://www.youtube.com/watch?v=T-v_AAr6yBE
1203,fake,https://www.youtube.com/watch?v=Rm44yhMy73I
1204,fake,https://www.youtube.com/watch?v=Ofi8ukEJy_U
1205,fake,https://www.youtube.com/watch?v=ytNddNh0aWw
1206,fake,https://www.youtube.com/watch?v=rg-nZb57Qd0
1207,fake,https://www.youtube.com/watch?v=lESfs9Uv6rg
1208,fake,https://www.youtube.com/watch?v=SUHmLzsNoFM
1209,fake,https://www.youtube.com/watch?v=diWoeLASJ0Y
1210,fake,https://www.youtube.com/watch?v=c6gUvd63J_Y
1211,fake,https://www.youtube.com/watch?v=kCUxtVsR1mk
1212,fake,https://www.youtube.com/watch?v=rRrCJ0zFQD8
1213,fake,https://www.youtube.com/watch?v=MYrPNmr5i40
1214,fake,https://www.youtube.com/watch?v=KPp6CcBUOw8
1215,fake,https://www.youtube.com/watch?v=F2-b9a-WtBE
1216,fake,https://www.youtube.com/watch?v=7pKBC32wtKY
1217,fake,https://www.youtube.com/watch?v=1Cxkzg7M_Mc
1218,fake,https://www.youtube.com/watch?v=H7id9F7Pomg
1219,fake,https://www.youtube.com/watch?v=L-qWzhFu0dU
1220,fake,https://www.youtube.com/watch?v=2faUmljYjFc
1221,fake,https://www.youtube.com/watch?v=QVgOpKX0MDk
1222,fake,https://www.youtube.com/watch?v=wBYw0zTzWcA
1223,fake,https://www.youtube.com/watch?v=bo1P5_OkxJE
1224,fake,https://www.youtube.com/watch?v=WWgvE84qMLI
1225,fake,https://www.youtube.com/watch?v=hCJttwxUPK0
1226,fake,https://www.youtube.com/watch?v=-e2IBwC1aX4
1227,fake,https://www.youtube.com/watch?v=kTMxaotEdh4
1228,fake,https://www.youtube.com/watch?v=VC06lpJfbhs
1229,fake,https://www.youtube.com/watch?v=ExXzxHfrOKQ
1230,fake,https://www.youtube.com/watch?v=d2N-Gzbk9Gw
1231,fake,https://www.youtube.com/watch?v=mv8AitCAnig
1232,fake,https://www.youtube.com/watch?v=_eAFcEmf52I
1233,fake,https://www.youtube.com/watch?v=TUAnblp4Kgo
1234,fake,https://www.youtube.com/watch?v=0PSWV2L3pKE
1235,fake,https://www.youtube.com/watch?v=c9URrB4CEfk
1236,fake,https://www.youtube.com/watch?v=mbLdSMj8OtM
1237,fake,https://www.youtube.com/watch?v=NvF37Dok9Ko
1238,fake,https://www.youtube.com/watch?v=p_JZo_hvHFo
1239,fake,https://www.youtube.com/watch?v=JeV_497rxRI
1240,fake,https://www.youtube.com/watch?v=dadYvtAUxOQ
1241,fake,https://www.youtube.com/watch?v=5QFYotLAHug
1242,fake,https://www.youtube.com/watch?v=TKsISS_BYzo
1243,fake,https://www.youtube.com/watch?v=NYcg2dj2Xrg
1244,fake,https://www.youtube.com/watch?v=Mqf_dOpCQi0
1245,fake,https://www.youtube.com/watch?v=QGxJOxXTM14
1246,fake,https://www.youtube.com/watch?v=0kgNEX5bdJ0
1247,fake,https://www.youtube.com/watch?v=zMOyL88-3cg
1248,fake,https://www.youtube.com/watch?v=_V7dR40UwOM
1249,fake,https://www.youtube.com/watch?v=AZFoeTSsJlY
1250,fake,https://www.youtube.com/watch?v=LanfGIcNs8c
1251,fake,https://www.youtube.com/watch?v=ehfrqxoZ0jc
1252,fake,https://www.youtube.com/watch?v=v4b1VFb6XQo
1253,fake,https://www.youtube.com/watch?v=7owQfE1L5Mk
1254,fake,https://www.youtube.com/watch?v=sa65iWnlKok
1255,fake,https://www.youtube.com/watch?v=BQf2rUGG26E
1256,fake,https://www.youtube.com/watch?v=s2vq_kmsQWE
1257,fake,https://www.youtube.com/watch?v=_BPDp64T_Q0
1258,fake,https://www.youtube.com/watch?v=5CaPGFNxDmk
1259,fake,https://www.youtube.com/watch?v=Ct7B1_9ZZck
1260,fake,https://www.youtube.com/watch?v=xceQYhOIbT4
1261,fake,https://www.youtube.com/watch?v=vM41VZV5P5w
1262,fake,https://www.youtube.com/watch?v=vo56_2gqV3A
1263,fake,https://www.youtube.com/watch?v=S-D0vnWO__8
1264,fake,https://www.youtube.com/watch?v=3eT5hWA4lfQ
1265,fake,https://www.youtube.com/watch?v=HGY9gMXPtdc
1266,fake,https://www.youtube.com/watch?v=if0AWlCU5Xo
1267,fake,https://www.youtube.com/watch?v=A8SoZ78cpdk
1268,fake,https://www.youtube.com/watch?v=Q4nX3XnpMro
1269,fake,https://www.youtube.com/watch?v=7J5axD8LNnE
1270,fake,https://www.youtube.com/watch?v=AYq3K9oRdSQ
1271,fake,https://www.youtube.com/watch?v=X_k_C6RbVr0
1272,fake,https://www.youtube.com/watch?v=OR2YNeMYuto
1273,fake,https://www.youtube.com/watch?v=dZ4psgBevfM
1274,fake,https://www.youtube.com/watch?v=BHum4s3HHNo
1275,fake,https://www.youtube.com/watch?v=t31rv9t7gqA
1276,fake,https://www.youtube.com/watch?v=cbmgb9cHWJY
1277,fake,https://www.youtube.com/watch?v=Mi21xRS4EPM
1278,fake,https://www.youtube.com/watch?v=jvXemaQNlD4
1279,fake,https://www.youtube.com/watch?v=kquHn-TKmZU
1280,fake,https://www.youtube.com/watch?v=ZdGDLJK2kEY
1281,fake,https://www.youtube.com/watch?v=q7sx_jPQxZo
1282,fake,https://www.youtube.com/watch?v=OPXcJo2s4FA
1283,fake,https://www.youtube.com/watch?v=Dq7qFq_4zeg
1284,fake,https://www.youtube.com/watch?v=JPNb_nGP1hw
1285,fake,https://www.youtube.com/watch?v=g1ejbi0rWks
1286,fake,https://www.youtube.com/watch?v=xt0Zm8f3DiM
1287,fake,https://www.youtube.com/watch?v=V7UbAteWo5I
1288,fake,https://www.youtube.com/watch?v=hOfwgZmKifc
1289,fake,https://www.youtube.com/watch?v=yd4ryt7NuF8
1290,fake,https://www.youtube.com/watch?v=5ofhFYmLM50
1291,fake,https://www.youtube.com/watch?v=ofC9oybqWDE
1292,fake,https://www.youtube.com/watch?v=bJV0emsTTgw
1293,fake,https://www.youtube.com/watch?v=hQXL6OiBGDw
1294,fake,https://www.youtube.com/watch?v=Z9d5_RZm_zc
1295,fake,https://www.youtube.com/watch?v=Ft_N-JGiZNc
1296,fake,https://www.youtube.com/watch?v=rhsUCAzzhr8
1297,fake,https://www.youtube.com/watch?v=jyIk4AP0r4E
1298,fake,https://www.youtube.com/watch?v=dR8lBNjhzF0
1299,fake,https://www.youtube.com/watch?v=rB5kivB6zhc
1300,fake,https://www.youtube.com/watch?v=DFLz2g630IE
1301,fake,https://www.youtube.com/watch?v=2owqZM1VikM
1302,fake,https://www.youtube.com/watch?v=6MM9MSEj93w
1303,fake,https://www.youtube.com/watch?v=oJb9oUyebDE
1304,fake,https://www.youtube.com/watch?v=owCGV00AzzQ
1305,fake,https://www.youtube.com/watch?v=FszrdcMLQZY
1306,fake,https://www.youtube.com/watch?v=Ad0Fb6VdIBo
1307,fake,https://www.youtube.com/watch?v=NqQrGOZhdC0
1308,fake,https://www.youtube.com/watch?v=-aScrxA1x8c
1309,fake,https://www.youtube.com/watch?v=3RXX8C9evoY
1310,fake,https://www.youtube.com/watch?v=CmxWrxUkPZA
1311,fake,https://www.youtube.com/watch?v=F2dV-Wsdo8U
1312,fake,https://www.youtube.com/watch?v=1dv0puxXflU
1313,fake,https://www.youtube.com/watch?v=YUwMEaUi-gA
1314,fake,https://www.youtube.com/watch?v=xDlDdusPoG4
1315,fake,https://www.youtube.com/watch?v=eoodLLs04oo
1316,fake,https://www.youtube.com/watch?v=BZA0LvZxfys
1317,fake,https://www.youtube.com/watch?v=9HaDG8OoC9Y
1318,fake,https://www.youtube.com/watch?v=KsnoiTmoyCM
1319,fake,https://www.youtube.com/watch?v=8YNfvazJbhQ
1320,fake,https://www.youtube.com/watch?v=jGvKM6qmzjk
1321,fake,https://www.youtube.com/watch?v=vKKf72VMaXM
1322,fake,https://www.youtube.com/watch?v=6SilLXflqu8
1323,fake,https://www.youtube.com/watch?v=dNh9T48iHj4
1324,fake,https://www.youtube.com/watch?v=DsfdL7UZTOw
1325,fake,https://www.youtube.com/watch?v=IciOMGdEA0I
1326,fake,https://www.youtube.com/watch?v=KrAkMDej5xU
1327,fake,https://www.youtube.com/watch?v=RCc-GRBIzRU
1328,fake,https://www.youtube.com/watch?v=tOfYJSOzVdc
1329,fake,https://www.youtube.com/watch?v=hJhyIA2f1Ok
1330,fake,https://www.youtube.com/watch?v=NJnC9HveEYM
1331,fake,https://www.youtube.com/watch?v=0dKJjptxE08
1332,fake,https://www.youtube.com/watch?v=RS5qTcwutZw
1333,fake,https://www.youtube.com/watch?v=puayfbciKGM
1334,fake,https://www.youtube.com/watch?v=N2XyFknAWNM
1335,fake,https://www.youtube.com/watch?v=9LT0VrpzdsU
1336,fake,https://www.youtube.com/watch?v=lBx0uotBKVQ
1337,fake,https://www.youtube.com/watch?v=tZTWwc4rzHs
1338,fake,https://www.youtube.com/watch?v=A258xZBpopo
1339,fake,https://www.youtube.com/watch?v=7rpMYFkgr60
1340,fake,https://www.youtube.com/watch?v=B9WXjOMj6s4
1341,fake,https://www.youtube.com/watch?v=Acua-bFu3N4
1342,fake,https://www.youtube.com/watch?v=vIfn5VlileY
1343,fake,https://www.youtube.com/watch?v=xLCbfOjNs3c
1344,fake,https://www.youtube.com/watch?v=MY_8yk5rAwg
1345,fake,https://www.youtube.com/watch?v=eMdaLMWzgx0
